Time,X,Y,Z
0.1,2.125942808004531,4.397975710639944,2.738447228719996
0.2,2.9057829903546137,-4.658954605734229,90.23772652523928
0.3,-2.220999653955386,-1.8845737460656524,112.34321384006384
0.1,1.9963969634250458,4.141200689918371,2.4814496264781245
0.2,3.27880625288084,-3.4471592508108726,107.98588749393222
0.3,-2.1969506740656817,-2.8640384332510975,103.38832713037574
0.1,2.199881427807814,4.572423855777125,2.951247282388878
0.2,2.654540156264395,-5.192204222236768,79.97706545458611
0.3,-2.2047679234350888,-1.2231110124542206,116.32878712080301
0.1,2.175258191293803,4.498419650976229,2.903441197323198
0.2,2.743131897087542,-4.987269283617785,83.58973600415693
0.3,-2.2073298276490294,-1.4931751599260914,114.49002538842987
0.1,2.2403592470456277,4.6183512503916475,3.2790924488048203
0.2,2.507777322816403,-5.2586027584596025,75.61931179455549
0.3,-2.1594055479091887,-1.0360180872337197,115.09339286958291
0.1,2.164139022065317,4.471004659710269,2.6613061658846555
0.2,2.839084606700656,-4.971560312956054,86.41678537457128
0.3,-2.2450151840330435,-1.5848498506006312,115.81383055746458
0.1,2.2544054859692793,4.666794325821919,2.9606862588101834
0.2,2.532686035490196,-5.488956037660053,74.79847445421865
0.3,-2.2041697082467953,-0.8173546604300903,118.9370227694238
0.1,1.926784944944418,4.002987361959598,2.3436185225892965
0.2,3.4703083990251264,-2.5685356598670865,117.25405890769851
0.3,-2.1640468915707958,-3.357570933806985,97.6433160239071
0.1,2.1759240484751565,4.494533429486629,2.803305528261684
0.2,2.7716639339091924,-5.011843512314196,84.22609966511062
0.3,-2.223361755473075,-1.4970060708535655,115.29265074784927
0.1,2.1739577676364132,4.514842156780556,2.821259126943201
0.2,2.753989976050714,-5.048271773011432,83.59269049750377
0.3,-2.221630424481239,-1.4415804012660418,115.67799278578495
0.1,2.1258373694890964,4.435048956951833,2.534596731486541
0.2,2.9389861464970597,-4.814161341097557,90.50444395580881
0.3,-2.2618611903121524,-1.773643842706292,115.46580024869138
0.1,2.0799490847235305,4.315718684537933,2.4699813278145615
0.2,3.0881708769738725,-4.349636234609283,97.68375910555913
0.3,-2.2530190916999793,-2.2244786332569815,111.45917645572379
0.1,2.04977118776254,4.254018383591347,2.6714122316543967
0.2,3.095987101756278,-4.015154584541739,99.50546569437788
0.3,-2.1983208844774675,-2.4430950046784017,106.87730144341218
0.1,2.196339781839033,4.544556930093082,3.0794991248555883
0.2,2.6465995992476414,-5.0825208295536,80.37411168859666
0.3,-2.184078074383247,-1.3253709144295494,114.46236320897056
0.1,2.1279945289919238,4.417343708911268,2.5826645335782237
0.2,2.9352575333799282,-4.759754600172915,90.62468006208834
0.3,-2.251290648613914,-1.8222304369288111,114.46599509213816
0.1,2.200697113987427,4.559569035467455,2.755370761204831
0.2,2.7136916855254025,-5.233509825089196,81.26325628818492
0.3,-2.235492685571986,-1.2414441883506273,117.78118916691162
0.1,2.211556651518189,4.572584459207381,2.9897328974935817
0.2,2.6340851059684494,-5.204656895742685,79.26473398752056
0.3,-2.199292084784409,-1.2019363401655145,116.1037692816599
0.1,1.9668191612901067,4.077367500648226,2.3174943289797825
0.2,3.4016041659854905,-3.071030029840824,113.60412685236386
0.3,-2.205408706510269,-3.111816731147051,101.73552723048249
0.1,2.120726916945984,4.389720794530048,2.8041604649586582
0.2,2.8981064021333673,-4.604399515966175,90.31158036747429
0.3,-2.208050841076678,-1.9193228977414738,111.40891185179461
0.1,2.109738199963115,4.368657283531238,2.8885986967353086
0.2,2.8999550076330567,-4.4947123405399845,90.95294538764898
0.3,-2.189521663301588,-2.0003831078713237,109.83328247523407
0.1,2.134983741523355,4.420830905928764,2.531127062782676
0.2,2.9416327728446032,-4.80436228738552,90.52217325624414
0.3,-2.2617275100891545,-1.7952213217519457,115.18996860630394
0.1,2.2457263713527986,4.626609821850502,3.142265118636147
0.2,2.5275183589976855,-5.3307833416787584,75.63913067019972
0.3,-2.1785807865036135,-0.9844819332964061,116.42576830561146
0.1,2.0910151162512642,4.322701480947386,2.738901711739871
0.2,2.9910899886536315,-4.3466582668543365,94.503509940188
0.3,-2.205555602071378,-2.16892231085681,109.3523422341957
0.1,2.0060081194608363,4.159253550060115,2.5535920198502673
0.2,3.235033761862551,-3.5473578914026676,106.0791353040507
0.3,-2.1895921289101654,-2.7883477802057426,103.63339897734001
0.1,2.120268416780944,4.389931775552709,2.7835151425166265
0.2,2.9041213294651693,-4.609144839396786,90.47258800953362
0.3,-2.2115743837263575,-1.919701670777944,111.5946811447087
0.1,2.1750958702028402,4.495757001540714,2.9837973066157026
0.2,2.724711490854062,-4.955615564641494,83.25636357274655
0.3,-2.194426376345749,-1.5061619064638114,113.7103111014982
0.1,2.0842303933845856,4.314480894734326,2.74078419896196
0.2,3.0024964094992885,-4.3007751629907105,95.11141215448707
0.3,-2.202864584522375,-2.205474897864294,108.94712124018562
0.1,2.265319136017416,4.694841840112123,2.9436351732952786
0.2,2.5060536377310636,-5.567942755653588,73.6142902670847
0.3,-2.2054664792836998,-0.7029211613460588,119.75269803927843
0.1,2.115126053986013,4.361198121733138,2.7659481686705862
0.2,2.9341295902941127,-4.521813515186982,91.79008332658945
0.3,-2.2099573338070115,-2.011208060834759,110.75755138099754
0.1,2.1071171805600675,4.361142776140544,2.6149574997781317
0.2,2.985542218397809,-4.535713167735502,93.37763161170777
0.3,-2.23605369435159,-2.0309645339919262,112.03201573029483
0.1,2.162127305295554,4.469335046629919,2.9120961361343394
0.2,2.7739944577295335,-4.884223301028901,85.06759319125781
0.3,-2.2027314446787427,-1.6065618043053496,113.42449059172722
0.1,2.1342410598251353,4.433420211131986,2.717923824576502
0.2,2.8784533295920878,-4.779967910881293,88.80097679425317
0.3,-2.2295089235146133,-1.764035089108249,113.75350829903896
0.1,2.252082051823142,4.6295373985745245,3.0936491603422955
0.2,2.53073426412025,-5.365297818409069,75.45667346682532
0.3,-2.1855886341071384,-0.9565822190560233,116.94121432253336
0.1,2.080757620934924,4.312354431710246,2.5329984320994847
0.2,3.069771256622255,-4.328609487774129,97.16615927567166
0.3,-2.2403625326573238,-2.2287956729562106,110.7419038598925
0.1,2.0456963041486036,4.224798660038583,2.3680884117297345
0.2,3.2170212628856096,-3.952814020129382,103.82998470948236
0.3,-2.2505046148485515,-2.5590176990529883,108.58726898880681
0.1,2.061008580092965,4.2811012602751175,2.597081469813899
0.2,3.0898746710995786,-4.152429750282766,98.70473968604304
0.3,-2.2195920331928365,-2.353379195526138,108.70216602745504
0.1,2.027796328512272,4.204823352325923,2.434739136880749
0.2,3.224385234281786,-3.8054155642472165,104.7561176630501
0.3,-2.229139573151199,-2.643215517962277,106.84221572612132
0.1,2.0525534464222255,4.234229748738158,2.584260523859521
0.2,3.13367652083342,-3.977459264450972,100.84024049206967
0.3,-2.2108038326705346,-2.496550598250708,107.01555135060083
